,block_number,from_address,to_address,isERC20
30857114,10824857,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7203e5098fc5273739939c308f82b4af88024bf7,False
32720547,11059000,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0x36999ab5459314106cbb5bbfa66590a6ae54c691,True
20333294,9177371,0x0000000000b3f879cb30fe243b4dfee438691c04,0xa77e59dbcb26f21372ff07bc2af2ada206e5a0b1,False
15861741,7893833,0x0000000000b3f879cb30fe243b4dfee438691c04,0x8f3bb735c4943076bbc748ac15135e094d621fff,False
38630631,11948435,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xf354ee51f7417da8dbebab5e228c71fcf03f9029,False
36129361,11353837,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xd07d6ec9a5b11a87e3fa33baa3e931afc6e596c8,False
30983770,10851142,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe1d45c6cffc7f6be865cac33cab4fde7704270b7,False
20823734,9255134,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd5f2a41977c6606f51285543f0e563419469b9e5,False
37775438,11782813,0xf6874c88757721a02f47592140905c4336dfbc61,0xcc5df626da7344a8996cfddca87c8cba6df6e584,False
40864876,12341114,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x880107bd7e3cfcfea17f3fa0f3f4d3460458ecea,False
10129999,6787087,0x4f01001cf69785d4c37f03fd87398849411ccbba,0x67db239f4d71988b2b4bd8f874c25a906be7d6ec,False
32615025,11049343,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x428b65937a5f1fdfd9393672c11ab087a2dba65c,False
44874758,12701532,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x18789c215cccba2b491c6bf1329269e9279eac5b,False
43575754,12601595,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x8f99a6ef7482343cead5d1c1bf24134ffcc705cb,False
38540117,11929351,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x84740da3adf53b4a0d7306b0fe1890fedfd58850,False
44221152,12638763,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xfcfd82f808b2b000afdb1b87c70ca89fac02840d,False
11457357,6928758,0x0000000000b3f879cb30fe243b4dfee438691c04,0x6b5417f013092c0ccfd8b29f2d37ecab6fec4e17,False
39111519,12087963,0xffa397285ce46fb78c588a9e993286aac68c37cd,0x1bd5f723db279fbecd4231888793885efa98b4d9,False
28361754,10546329,0x0000000000b3f879cb30fe243b4dfee438691c04,0xe6e4b487917a6ca1148319a7901626949038ad48,False
27690506,10415431,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x10f3ccff0e1537b00949e1bb3adc74409d4c246b,False
33022870,11075898,0x0000000000b3f879cb30fe243b4dfee438691c04,0x97487e161b56a950ed553a5103f4afe0a0b3b365,False
34646718,11215128,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x8d95918079942c7a1396ca807b7dea2430e44a82,False
32116432,11010335,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc433bb8e48b5be0ee533c409a268512b7c2ed9a9,False
26255410,10207708,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x08506a9b9a506be3591eb6b53093cf7a96918925,False
41915915,12500019,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x19c4bfa356fc5754976c62517d182859d8e3939f,False
39737306,12214673,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb601ce05fc9d610e076f9b66785078ebf8741460,False
40145496,12285800,0xffa397285ce46fb78c588a9e993286aac68c37cd,0x044eca46618d0e294446e29abe5940a8a737f9be,False
30654045,10812597,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x82b914411f612a4436aa01248fe631a1e76d7f06,False
36070206,11352444,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xfc31526b1df4225e11f93c351cbac89bb427455b,False
38974844,12058289,0x485b9a41e8bf06e57bb64c6ba7cb04f9d53d2d76,0x8a4b67bf9d2c2c0219899e38f78878d905f015d7,False
44959418,12708140,0xf6874c88757721a02f47592140905c4336dfbc61,0x12618e15ccb4d57dc494f0866458026a19efa0f5,False
22951397,9671903,0x0000000000b3f879cb30fe243b4dfee438691c04,0x9cae2306f98f0ff70262c259cbe27032c2634edc,False
42027662,12509448,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x8b7deabe33d29211baf10c38122b4772014b5542,False
42981028,12574003,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa38ec1cca3d7175676ef120c5fcd5e621a725ef0,False
34794435,11222924,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbd28da4c57f92768f3873c435719f39cd7c3b603,False
39366987,12148515,0xffa397285ce46fb78c588a9e993286aac68c37cd,0xe092c3714ada1f764585ab30572437218081956e,False
33843371,11128187,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x336c9ca4adf200555c3cf53c8f8c7eb9a5199c78,False
35130857,11244173,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe1890be4e066ad42c39e7800944059ab0ae02b8a,False
5510667,5233291,0x131a99859a8bfa3251d899f0675607766736ffae,0x9e859cc73196ae39f04056f3b9bec8c943bb1334,False
13060523,7207736,0x0000000000b3f879cb30fe243b4dfee438691c04,0x7a8b9ed34f16f6e9315d63f348ccb2ef3318370b,False
41463062,12443541,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xcae114eed8b493f8194c892699f3f63e51df9952,False
18820030,8728699,0x0000000000b3f879cb30fe243b4dfee438691c04,0x0866f9053b39ae5672bcede008ecf58dce620db8,False
33681309,11122076,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x2f9032ed3a6e6aa9a11c3274e218ae7cbac8ea80,False
30536192,10805549,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xcfbabb99d3747d4d2619e1699003fe6ca56a3dc5,False
43198756,12578645,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf7ffcce9e3478ff466a3215c4a0f49b326dc4832,False
43788851,12614303,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x8f0fa2b50e468a2a348edd76a9d2ab160a09b19d,False
30049518,10729923,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9fce25fb749dd825bec0694ced504387161344d6,False
39667254,12206067,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xed90063c8ce806b2fabe944ec4d8d1e760b1f213,False
37018133,11566649,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9a667541b178f080dd60b125b4e7875d0441dc6c,False
34926304,11235387,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x54ff9f31f453ea31004c264098de8ba495e61ed3,False
36389644,11396160,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xd543ad96e5c5597705a8eba1502ce6d19d9aa3e3,False
32903250,11071485,0x982e49cb023bbdbdc7d5dd8b867fc83cb2c0def4,0x8da79ef7b4a788cf3b230e07d2f97f3e9fe045f8,False
39317334,12131936,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7a98f80d915761cc4cc90ecbc790ecea3074e5bb,False
36690595,11444223,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x1a94c2d298575850c3a85df6f72be484a4440248,False
28511338,10576465,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7e766aa1e140f3ad4169be03def6984bba2ad6e0,False
45618058,12758662,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x06aedc15d9fff8a959d1438cc6b27d59c611cdaf,False
40825441,12337366,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbd9cbb6413df0c8c0b56b7c1902e307a18ea91ac,False
43008842,12574675,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x2d73e7aa564460ea289ed01e5570ae6db505e981,False
21009484,9282022,0x0000000000b3f879cb30fe243b4dfee438691c04,0x30c83d42f83a2f634d6617c948205dd150090e4a,False
44060089,12625527,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x70d3cfe4a4e3e3815f7b4e5e1a610fb3d53b40a0,False
32569706,11044110,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xffd364b64b6a6e09a47ba34046fc1c8004e8fd97,False
6139152,5414153,0x0000000000b3f879cb30fe243b4dfee438691c04,0xa6319f84528026adecd06556d453f20427adf22c,False
35733829,11345030,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9d65ee7eeb5e866e428f80212e8b8cbc2b5a273d,False
36687904,11444187,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xa7906e5f008531e2a0edcddfabcc80896ae76c76,False
16820976,8144481,0x0000000000b3f879cb30fe243b4dfee438691c04,0x9819242b08c2d60ae601f8c4af1985f5db1af3f6,False
33214512,11081859,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4dcb6919569a6ac1cbe387315088d6d8e5b5746f,False
41046970,12353572,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x1c5db48e7fa627faee8fe1d001869844f501fe77,False
34960339,11235762,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa3b12bbbdb1156b330aca8b78db172710a0cce20,False
21187600,9322195,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd5583f1fb0de666ed906550fac37c968762e45ea,False
23834326,9736469,0x0000000000b3f879cb30fe243b4dfee438691c04,0xc4e1969fe1f69c7aea89c54604de5cecd7fb4fd8,False
7432906,6276338,0xbf0c5d82748ed81b5794e59055725579911e3e4e,0x008104976f119132a1c62f2baf3d00b2c44ee8c8,False
40054822,12261787,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0xd0471ccd74054b7443b51520c22e3876fccd3313,False
18761858,8719353,0x0000000000b3f879cb30fe243b4dfee438691c04,0x512754540168afd9844caea7a1005188b83cc0c8,False
27737028,10423109,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x305dc956770d1ff810869f8d0a2c4909cf96336b,False
28209121,10486932,0xf6874c88757721a02f47592140905c4336dfbc61,0x8d98efccdb3f4d0ddfcc1f65602273e0de427ba1,False
28125292,10454241,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa93be57c7c6397d1df67e1e0b02b66c5700b75cc,False
14447808,7520584,0x0000000000b3f879cb30fe243b4dfee438691c04,0x283d8ed17174ee02bd62789f27a125d21cdd1b2f,False
27795955,10433239,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4024d6f1d48e70bf6c70b05dba9efb1edea9c79a,False
3892747,4818956,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd9a858e8b01b69e84bb20ef975d842a99ad2f929,False
34264789,11179545,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x436bddc25329645ae79170d8bb35b96cc5063507,False
25378563,9974103,0x27492703e18f7ab987d57c1e92d9e5d16d35b163,0x91882865738ec1b8f515f96a568dc60df2e61732,False
33250777,11082329,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe8ed3fccd2f5dafc1f84b51b8663ad116d5dfdeb,False
7121290,6036192,0x131a99859a8bfa3251d899f0675607766736ffae,0xc7bc790de01de11358ec66156a164ad684181042,False
36631439,11441150,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf7c39b32f304313c7275aa4d7263e73bac1b2f9b,False
31715153,10969295,0xf6874c88757721a02f47592140905c4336dfbc61,0x697471dc326ebfb41b571e8ba0ac9f8f0b24bd1c,False
43690659,12609080,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd5dc52d33c88df71dd93910a9c48054249c39cd4,False
11766604,6946761,0x0000000000b3f879cb30fe243b4dfee438691c04,0xce2454822339ea91a5a851035d0aa24c43e2b40d,False
23116337,9678206,0x0000000000b3f879cb30fe243b4dfee438691c04,0x4a48dc0a9679836e54e4c0c501e40d127b2c0696,False
14322389,7489374,0x1522900b6dafac587d499a862861c0869be6e428,0x4d80b26d24ee91268fc85f85d2bcf593c08ffedc,False
16457335,8058552,0x0000000000b3f879cb30fe243b4dfee438691c04,0xbb4272943116c1bfa17eb33691afc091277d3f1d,False
21755880,9476597,0x0000000000b3f879cb30fe243b4dfee438691c04,0x034897635a8890683f8798ce14c846245227fb60,False
39777107,12216008,0x0000000000b3f879cb30fe243b4dfee438691c04,0x29a221ab5f86efbb29a10848c40ca3f26cf8806f,False
42815371,12566902,0xffa397285ce46fb78c588a9e993286aac68c37cd,0x1baaf32a01037133978a17c2126d8ee2d93a6934,False
24272653,9781830,0x0000000000b3f879cb30fe243b4dfee438691c04,0x80ae16df3a47891a70a072f5eabfd8f80ab855dd,False
38137331,11840325,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x233cf5aad3f933af31618eef66b069fe51b9acc6,False
27776042,10429537,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0a041e7856961ee6c2ef225f63aaf2df61665138,False
27769990,10428858,0x131a99859a8bfa3251d899f0675607766736ffae,0x7157cd2acbb2e040df3ba3fcb970d8f4c5a7c1e3,False
9930269,6769337,0x0000000000b3f879cb30fe243b4dfee438691c04,0xcbd4452cce45eb6ecb0895a962b995170ff0d902,False
40120744,12280429,0x000000000000084e91743124a982076c59f10084,0xa49e12eccc6715b420b8434381c73f06373875b1,False
27216909,10382454,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x6eae103e255ecd561e62002c7a333a14f46cb2b8,False
36491289,11403432,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x0af10010adb7ba3ac2f8e444a3e2403a0a983c2b,False
18805899,8726308,0x0000000000b3f879cb30fe243b4dfee438691c04,0xfc065c7a21c0f2a5c4a9730567148103caf7d95b,False
33700237,11123520,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xb462c1aa1af1136f96d9289699ad5900a8a225e4,False
32618630,11049456,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x3d7cc582fcdbc99c149e1603a3d7194b48cda372,False
31333439,10923623,0x0000000000b3f879cb30fe243b4dfee438691c04,0x61566d3c9dcd3fca0392b1e0ffd14d98f9cdc73f,False
38106057,11833490,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf6e73fff035ce49c240aad5b2364c6098a0963f6,False
27139404,10366573,0x1522900b6dafac587d499a862861c0869be6e428,0xde71434920d97962948d8fe15941805e0504e8c0,False
31902879,10982376,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xcd72735f6f813f8b6275f5ab84a665324746b997,False
1836651,4295946,0x0000000000b3f879cb30fe243b4dfee438691c04,0x3dc81415a55721663ceae59dba403efc06662ff9,False
41893118,12496371,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x27bdb4a3f5fe317b6239cfcb33905687f00c90b0,False
44510076,12668342,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa665c801e2bfd0a70aa5f41f3d79188cdf40e2b4,False
32060325,10997886,0x000000000000084e91743124a982076c59f10084,0x92551dcac3b7359e13c58651d7be24589b9f1909,False
35175330,11245372,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x96f2d4fc08abdf336fb787164fb02fafb0b0f1c7,False
26221297,10206821,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf57cd6ebdecbde7445fd17e3a19fed2bb4ee35e9,False
16020639,7927613,0x0000000000b3f879cb30fe243b4dfee438691c04,0xea3aee8a5d33db1bf913b448ac46f4f942682ca9,False
40377045,12304418,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd3f7a6b3e51ce7b6e0fa57fceecc218020c794cd,False
32019466,10992389,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0683fafe81577ee2559af7ba5a26b72784d59220,False
34339314,11186546,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x2c8123a26a6ed2e683ad72002ad6671da0b723f2,False
10126830,6786711,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd001579078a07a0eff71e4571519e419c311cea7,False
27711795,10416008,0x0000000000b3f879cb30fe243b4dfee438691c04,0xf742bfea92d77ec76c08c3d771db855eb1175959,False
23368855,9693215,0x0000000000b3f879cb30fe243b4dfee438691c04,0x534fb41f70dc301c8a95bcba86249289fbafa53c,False
45898704,12805343,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4c182f30fc8bbeeee2883b77fc506644db09be99,False
38653455,11950110,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x1d626bee0aafcbacb5c98e09373744415f8e4a4e,False
45256293,12725385,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x3189b851a35ca1b1fcc3d22e263b60bd074db531,False
39023156,12071675,0xffa397285ce46fb78c588a9e993286aac68c37cd,0x56014d64a1238529f1c62f32307d5b2fa274178e,False
29737640,10710171,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x05c8810005581f266f48d01e01ef5d62d9058974,False
36348356,11392765,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x22882cee3034f97bf22a5db5e17c81d36e12cfc8,False
15822081,7880895,0x1522900b6dafac587d499a862861c0869be6e428,0x7a3f5f9c8899d87721a312d55e465b3f5ec7e016,False
28340463,10537844,0x0000000000b3f879cb30fe243b4dfee438691c04,0x1bbc3d316678fe85c3494ba98aaec3a4b70cbf1e,False
39024132,12071885,0xffa397285ce46fb78c588a9e993286aac68c37cd,0x3583decf4ad29dcd482bb067068ac3664a4eb30e,False
43446010,12590970,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4aa4f9c69e35558a674253b26c818502d8b2581f,False
11298261,6916138,0x0000000000b3f879cb30fe243b4dfee438691c04,0x9d5d396ec82e80ee033d44c2e044ade7c145b3f8,False
39124207,12092214,0xffa397285ce46fb78c588a9e993286aac68c37cd,0x08d4165a6504e6b81aaa90aea9b0b537e054f01a,False
30827575,10823281,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x8c7c92c1b753d9d16880777992296b01e7a95c12,False
26305904,10209004,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x851d06c4bab511b241f1bf7b6c89ab86c7f3e9d8,False
34032031,11154067,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x5578cd424b5b45c5587c8d31d0313b8535e1a9b7,False
21898366,9510839,0x0000000000b3f879cb30fe243b4dfee438691c04,0xc078b0b3f458e95e3d9ab89e973e9481ae84bc76,False
29592328,10686343,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbd1ec9aceebcdfb2d75d5e329352ecf7933172d4,False
41603045,12475931,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd217fe3a49b85a7147c62e1e17dfcb40a214293f,False
33690137,11122259,0xf6874c88757721a02f47592140905c4336dfbc61,0xe9036887bf9ba7f429c4fa47c7c8d9761143c36c,False
37105647,11596063,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc0b655ba666481513358e24cf3b49e8b1f9938c3,False
28645695,10583786,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7318fa6d4db6bb13966255360c0400deea8d0224,False
1843930,4296474,0x0000000000b3f879cb30fe243b4dfee438691c04,0x55298fd045e585b08024358bcb6f1449630a4f91,False
19114061,8787050,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2a2aeeef71527d0c6c1077085b79fc354ffe7ec5,False
16201098,7983835,0x0000000000085d4780b73119b644ae5ecd22b376,0x4cd8d0c59ff60534bff7b1e334b2cd3a6d048373,False
40449340,12306346,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf270ac2eedacdbe374631dc4ce0f8d2a15fb70c3,False
36295991,11387903,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x36e815dd5c9ddbcc8836d9568cd2b20f33ae1180,False
24959040,9872650,0x0000000000b3f879cb30fe243b4dfee438691c04,0x102c967d18d9651bf7c22b01a8e90488dd312e80,False
3456129,4755706,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2fb1b67c7aad031dc7626502ed8c1a127aa1b152,False
19916561,9055649,0xbf0c5d82748ed81b5794e59055725579911e3e4e,0x1516420396749239c1c9ac3830ab44cc406b5cf2,False
41318386,12410773,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x1383f4dc23ff5f8483f6bd57ab593447f4e20a56,False
6280055,5455433,0x131a99859a8bfa3251d899f0675607766736ffae,0xe67ce40249539d5bfec09acc2c7b59aa09e24164,False
16289623,8004877,0x0000000000085d4780b73119b644ae5ecd22b376,0x632fd69e46be8f170e5b6268115c2b42d78ce15e,False
26319118,10209856,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xeb0a80ae9621940f8a88214e7148cebf9173094f,False
42352928,12529062,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc3e079b2acfde72f9d48ef2f743ef903837a28eb,False
26897273,10337096,0x0000000000b3f879cb30fe243b4dfee438691c04,0x6b1920f80a2de7f2ba71b5df357bf59fd6cb5af2,False
41326864,12412941,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa2d4875b51f1c9568641a206e617355e521098ef,False
42332134,12528672,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x07e321915a291e6d05011b2430f3c1e21721a2c8,False
27831583,10434402,0x0000000000b3f879cb30fe243b4dfee438691c04,0x58a66ce845f03a069dea44ce2d56a42a30d0bb4c,False
27465294,10399653,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x8908b81ec4651a293f7badb95399516783fd63ec,False
9994987,6775595,0x4f01001cf69785d4c37f03fd87398849411ccbba,0xf4f53e1fae98435b2029067820a31f9779b46560,False
40145646,12285846,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x93d9cce6f6ac4165e772aeeb789cc75bd7b2a64c,False
25720633,10079349,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2a9af92989f0af79b84a9c34689f19c938b1f8d5,False
43880502,12619410,0x0000000000b3f879cb30fe243b4dfee438691c04,0xe59933f6f05ebcb28fdd54901cdabf9a393015a3,False
46205606,12885551,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xdda0168b7878f5cea40488da37d4ec1a4d95e05d,False
36162466,11355332,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x3d51d0664055c098e63bae08eb43f73b18ad098b,False
40245116,12300041,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xa087daf4f2cec3d1cef7f589efc5e6d25de4f3b4,False
41680364,12486422,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x873c25367764a4b5b63e4fe00db746da76afffa6,False
35772731,11345897,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbc8810d674bac0e99c2a84110a74c954a74f0fec,False
40484338,12307010,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xffaf3975b7803e771012dad1b2b2d246ae69b60e,False
16782483,8138021,0x0000000000085d4780b73119b644ae5ecd22b376,0x2343867e652103543e472ebc175086568cdc4770,False
43977809,12622687,0x0000000000b3f879cb30fe243b4dfee438691c04,0x82db69a7b83a4beecd1f7b02a31e50b7be4580b4,False
22933708,9671603,0x0000000000b3f879cb30fe243b4dfee438691c04,0xe4e64eb907f0aaa20dd40cae64cc6d94519d8996,False
28644375,10583772,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd447e1a560a2f96391b2a07792a339eeecdacb4b,False
35177207,11245436,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa73bc0f9887188646158f0f446f0f561f8e54f3e,False
9169963,6689592,0x4f01001cf69785d4c37f03fd87398849411ccbba,0xa955fd08d5dbbb014582854b237c320d9fc77085,False
11408531,6924242,0x0000000000b3f879cb30fe243b4dfee438691c04,0xf943ac1ab24e6d98464626e3be58f1076abf9adb,False
22914998,9671276,0x0000000000b3f879cb30fe243b4dfee438691c04,0xef7298fbf9aa6d74c3a7bff90630cd4640c1cc0a,False
24719436,9847051,0x0000000000b3f879cb30fe243b4dfee438691c04,0x7ae61bb41b98093abf7365c81f9537493b0e18b3,False
41648243,12484021,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe6b5d883e723e1a98680235e51b37b5aef67798d,False
6229783,5441239,0x0000000000b3f879cb30fe243b4dfee438691c04,0x91880229ee639295ca9f94ffd5de32099c171fc3,False
36246333,11375252,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x8458a9859c01f1b02d2368934c3dae462360a027,False
20818410,9254922,0x0000000000b3f879cb30fe243b4dfee438691c04,0x69e5850b1afe30bd28e42be091fa222441ab55ed,False
43166298,12578114,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x53d555ffbe025ad1b70d00dbf5638bce4d5dfa89,False
12663497,7128602,0xbf0c5d82748ed81b5794e59055725579911e3e4e,0x75e6985109cafa3dc69ad09780afd3cca57366b9,False
42965768,12573567,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4eddfd583aac5840477c1f17c72c872c15b3f814,False
29491595,10675795,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb562078beb2ab7aca66f3b446111fcf63bdc2082,False
16315346,8011289,0x131a99859a8bfa3251d899f0675607766736ffae,0x4d1b29d16fc46908a6d3a4067c73b5e8326c7066,False
16847869,8149815,0x0000000000b3f879cb30fe243b4dfee438691c04,0x8b073d0f860aa2832d48706e1568c6c220f3cc53,False
24227620,9777131,0x0000000000b3f879cb30fe243b4dfee438691c04,0xc7fcc082aa290f16885a80207e55e7a700c013a9,False
19135271,8795445,0x0000000000b3f879cb30fe243b4dfee438691c04,0xfd79c7752d82405a2b1fc015c913f3b757d969b7,False
31724878,10972006,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x20593ebe6a55a5f6c4ba2b83df84f04719731a68,False
9723576,6746182,0x4f01001cf69785d4c37f03fd87398849411ccbba,0x7426ba7a90b5af23232b9c56f2b37ae5c55a521e,False
31804818,10978436,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xed7d7de76c70a7e1d104104062cd9e1aa9fc43e0,False
35047640,11238902,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xb3e4862d942a24283ad81709c109cf62df02593b,False
43129885,12577688,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xdeee8932801f390c2c2ce8d718b74605883d03da,False
23538664,9710372,0x0000000000b3f879cb30fe243b4dfee438691c04,0x0e00c90895338d9bbbe1192220a1478db81a27ea,False
23066172,9676646,0x0000000000b3f879cb30fe243b4dfee438691c04,0x8a63ae13abe21fff454bc64398864d267cc898ec,False
41666810,12485506,0xffa397285ce46fb78c588a9e993286aac68c37cd,0xd1818e4045fa3749cb8d1f1c050c4c1a621421fb,False
27702802,10415775,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa4064bc3d1403974f6396b06a66afeb2626f6c74,False
45578291,12757905,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xdf101c69f3b09eb724da61a81dd071eac09f5e91,False
42260298,12526991,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x8ee785d0e5664a9ace13c16ca65cd202e2c3eb5c,False
20730085,9235804,0x0000000000b3f879cb30fe243b4dfee438691c04,0xde89f7509301260ccf1c0f317b6cc33b30b9c4df,False
9973755,6773610,0x4f01001cf69785d4c37f03fd87398849411ccbba,0x05fd98c808136a12563913e8d7ba0fe620cbb524,False
43709418,12609818,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x2e81c656bf9f0118f48a948022a3c38b61b8b529,False
34177757,11168360,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd810f789dbf50641fce8eb209988177de110d007,False
23151186,9679425,0x0000000000b3f879cb30fe243b4dfee438691c04,0x956ff45f68f7de65a5dbfdcbd9a2c1c756a9b684,False
16372609,8024903,0x0000000000b3f879cb30fe243b4dfee438691c04,0xc64aa75d0034f502986795271ba9b680ece4cd07,False
